Region Id,Region Data,Region Name
2226,129.67,region_4_31
2227,118.11,region_4_32
2228,112.86,region_4_33
2229,110.81,region_4_34
2230,115.4,region_4_35
2231,133.67,region_4_36
2232,127.81,region_4_37
2233,91.3,region_4_38
2234,66.6,region_4_39
2235,74.25,region_4_4
2236,78.83,region_4_40
2237,69.35,region_4_41
2238,85.43,region_4_42
2239,80.99,region_4_43
2240,70.88,region_4_44
2241,76.73,region_4_45
2242,65.41,region_4_46
2243,32.1,region_4_47
2244,27.96,region_4_48
2245,32.52,region_4_49
2246,31.56,region_4_5
2247,27.8,region_4_6
2248,26.99,region_4_7
2249,28.19,region_4_8
2250,22.05,region_4_9
2251,26.77,region_5_0
2252,26.11,region_5_1
2253,26.51,region_5_10
2254,25.65,region_5_11
2255,26.8,region_5_12
2256,31.08,region_5_13
2257,29.57,region_5_14
2258,32.23,region_5_15
2259,30.03,region_5_16
2260,28.4,region_5_17
2261,28.59,region_5_18
2262,29.98,region_5_19
2263,26.56,region_5_2
2264,26.96,region_5_20
2265,28.03,region_5_21
2266,30.91,region_5_22
2267,36.02,region_5_23
2268,116.68,region_5_24
2269,150.72,region_5_25
2270,157.74,region_5_26
2271,172.28,region_5_27
2272,144.12,region_5_28
2273,101.12,region_5_29
2274,116.62,region_5_3
2275,139.6,region_5_30
2276,135.02,region_5_31
2277,114.26,region_5_32
2278,108.78,region_5_33
2279,106.44,region_5_34
2280,126.36,region_5_35
2281,136.87,region_5_36
2282,126.55,region_5_37
2283,89.89,region_5_38
2284,70.16,region_5_39
2285,67.14,region_5_4
2286,71.33,region_5_40
2287,73.28,region_5_41
2288,93.2,region_5_42
2289,91.51,region_5_43
2290,71.71,region_5_44
2291,75.21,region_5_45
2292,72.4,region_5_46
2293,32.03,region_5_47
2294,25.8,region_5_48
2295,31.69,region_5_49
2296,34.03,region_5_5
2297,28.37,region_5_6
2298,26.6,region_5_7
2299,26.52,region_5_8
2300,25.12,region_5_9
2301,24.05,region_6_0
2302,22.4,region_6_1
2303,24.27,region_6_10
2304,22.61,region_6_11
2305,21.22,region_6_12
2306,24.14,region_6_13
2307,25.18,region_6_14
2308,25.81,region_6_15
2309,26.66,region_6_16
2310,26.98,region_6_17
2311,27.88,region_6_18
2312,28.36,region_6_19
2313,27.03,region_6_2
2314,23.26,region_6_20
2315,27.77,region_6_21
2316,33.46,region_6_22
2317,66.5,region_6_23
2318,149.11,region_6_24
2319,149.12,region_6_25
2320,169.5,region_6_26
2321,168.72,region_6_27
2322,136.75,region_6_28
2323,100.94,region_6_29
2324,115.82,region_6_3
2325,140.08,region_6_30
2326,134.98,region_6_31
2327,110.55,region_6_32
2328,104.7,region_6_33
2329,102.05,region_6_34
2330,124.09,region_6_35
2331,134.9,region_6_36
2332,126.82,region_6_37
2333,89.39,region_6_38
2334,73.18,region_6_39
2335,65.07,region_6_4
2336,66.94,region_6_40
2337,69.62,region_6_41
2338,87.59,region_6_42
2339,88.51,region_6_43
2340,72.83,region_6_44
2341,67.72,region_6_45
2342,63.2,region_6_46
2343,40.38,region_6_47
2344,29.75,region_6_48
2345,27.29,region_6_49
2346,30.46,region_6_5
2347,23.2,region_6_6
2348,25.15,region_6_7
2349,25.69,region_6_8
2350,25.37,region_6_9
2351,24.69,region_7_0
2352,23.31,region_7_1
2353,23.84,region_7_10
2354,21.74,region_7_11
2355,24.11,region_7_12
2356,23.82,region_7_13
2357,27.41,region_7_14
2358,26.3,region_7_15
2359,27.71,region_7_16
2360,25.36,region_7_17
2361,24.45,region_7_18
2362,25.83,region_7_19
2363,25.17,region_7_2
2364,23.99,region_7_20
2365,25.56,region_7_21
2366,29.79,region_7_22
2367,127.71,region_7_23
2368,144.97,region_7_24
2369,160.09,region_7_25
2370,170.46,region_7_26
2371,152.67,region_7_27
2372,135.39,region_7_28
2373,103.85,region_7_29
2374,104.09,region_7_3
2375,137.39,region_7_30
2376,131.78,region_7_31
2377,108.94,region_7_32
2378,104.18,region_7_33
2379,103.36,region_7_34
2380,120.41,region_7_35
2381,129.35,region_7_36
2382,120.79,region_7_37
2383,96.75,region_7_38
2384,74.17,region_7_39
2385,67.0,region_7_4
2386,62.97,region_7_40
2387,67.47,region_7_41
2388,63.92,region_7_42
2389,64.52,region_7_43
2390,67.27,region_7_44
2391,66.7,region_7_45
2392,65.0,region_7_46
2393,48.61,region_7_47
2394,29.4,region_7_48
2395,28.89,region_7_49
2396,26.45,region_7_5
2397,25.05,region_7_6
2398,22.54,region_7_7
2399,22.49,region_7_8
2400,24.89,region_7_9
2401,26.04,region_8_0
2402,22.4,region_8_1
2403,22.97,region_8_10
2404,20.76,region_8_11
2405,21.61,region_8_12
2406,20.78,region_8_13
2407,21.24,region_8_14
2408,26.21,region_8_15
2409,23.48,region_8_16
2410,20.65,region_8_17
2411,22.57,region_8_18
2412,22.24,region_8_19
2413,20.92,region_8_2
2414,26.31,region_8_20
2415,27.68,region_8_21
2416,65.22,region_8_22
2417,146.87,region_8_23
2418,148.63,region_8_24
2419,166.93,region_8_25
2420,161.89,region_8_26
2421,147.84,region_8_27
2422,135.03,region_8_28
2423,105.61,region_8_29
2424,93.02,region_8_3
2425,127.64,region_8_30
2426,127.93,region_8_31
2427,108.67,region_8_32
2428,104.99,region_8_33
2429,100.4,region_8_34
2430,111.52,region_8_35
2431,124.89,region_8_36
2432,112.03,region_8_37
2433,90.36,region_8_38
2434,67.06,region_8_39
2435,59.98,region_8_4
2436,64.0,region_8_40
2437,70.09,region_8_41
2438,67.38,region_8_42
2439,61.45,region_8_43
2440,62.3,region_8_44
2441,64.64,region_8_45
2442,68.2,region_8_46
2443,51.39,region_8_47
2444,33.0,region_8_48
2445,30.23,region_8_49
2446,26.35,region_8_5
2447,24.35,region_8_6
2448,21.45,region_8_7
2449,25.59,region_8_8
2450,26.33,region_8_9
2451,27.34,region_9_0
2452,23.53,region_9_1
2453,26.16,region_9_10
2454,24.72,region_9_11
2455,24.94,region_9_12
2456,23.02,region_9_13
2457,25.97,region_9_14
2458,26.74,region_9_15
2459,24.24,region_9_16
2460,23.96,region_9_17
2461,20.61,region_9_18
2462,19.42,region_9_19
2463,21.87,region_9_2
2464,24.03,region_9_20
2465,27.19,region_9_21
2466,118.49,region_9_22
2467,142.19,region_9_23
2468,154.52,region_9_24
2469,162.38,region_9_25
2470,146.01,region_9_26
2471,133.63,region_9_27
2472,123.9,region_9_28
2473,99.34,region_9_29
2474,87.9,region_9_3
2475,109.87,region_9_30
2476,122.72,region_9_31
2477,109.21,region_9_32
2478,104.93,region_9_33
2479,97.07,region_9_34
2480,113.88,region_9_35
2481,118.89,region_9_36
2482,98.83,region_9_37
2483,80.96,region_9_38
2484,60.59,region_9_39
2485,57.93,region_9_4
2486,61.04,region_9_40
2487,59.03,region_9_41
2488,52.2,region_9_42
2489,48.11,region_9_43
2490,48.5,region_9_44
2491,59.76,region_9_45
2492,65.95,region_9_46
2493,50.97,region_9_47
2494,33.7,region_9_48
2495,32.13,region_9_49
2496,27.98,region_9_5
2497,29.78,region_9_6
2498,28.98,region_9_7
2499,31.53,region_9_8
2500,29.03,region_9_9
